dataset_name,before_fix_global_accuracy,new_global_accuracy,user_input_size,repair_time,min_non_abstain_thresh,random_state,confirm_prev_rate,complain_fix_rate,global_accuracy_on_valid_data,new_global_accuracy_on_valid,valid_global_data_size,new_valid_global_data_size,runtimes,optimal_objective_value,avg_tree_depth,tree_cnt_after_fix,avg_tree_size,runtime_total,lf_acc_thresh,instance_acc_thresh
tweets,0.5440920181247821,0.5902753572673405,20,1.1984336376190186,0.7,4,1.0,0.9,0.5930851063829787,0.5902753572673405,10528,11476,"{'snorkel_first_run': 5.498857259750366, 'snorkel_run_after_fix': 11.411150693893433, 'solver_runtime': 1.5325720310211182, 'repair_time': 1.1984336376190186}",187.0,8.375,16,18.375,19.641013622283936,0.3,0.3
tweets,0.5440920181247821,0.4152143604043221,20,0.6905457973480225,0.3,4,0.1,1.0,0.5930851063829787,0.4386853249861904,10528,10862,"{'snorkel_first_run': 4.157205581665039, 'snorkel_run_after_fix': 9.93952202796936, 'solver_runtime': 1.011725902557373, 'repair_time': 0.6905457973480225}",51.0,4.875,16,9.75,15.798999309539795,0.3,0.3
tweets,0.5440920181247821,0.5730219588706866,20,0.7632520198822021,0.5,4,0.8,0.8,0.5930851063829787,0.5740223463687151,10528,11456,"{'snorkel_first_run': 4.165380001068115, 'snorkel_run_after_fix': 10.060105085372925, 'solver_runtime': 0.9704458713531494, 'repair_time': 0.7632520198822021}",107.0,7.25,16,15.0,15.959182977676392,0.3,0.3
tweets,0.5440920181247821,0.5902753572673405,20,1.192039966583252,0.7,4,1.0,0.9,0.5930851063829787,0.5902753572673405,10528,11476,"{'snorkel_first_run': 4.049142837524414, 'snorkel_run_after_fix': 10.893261432647705, 'solver_runtime': 1.473207950592041, 'repair_time': 1.192039966583252}",187.0,8.375,16,18.375,17.607652187347412,0.3,0.3
tweets,0.5440920181247821,0.5528929940745905,20,0.5785512924194336,0.3,4,0.9,0.4,0.5930851063829787,0.5877721167207041,10528,10795,"{'snorkel_first_run': 4.008387088775635, 'snorkel_run_after_fix': 7.969042062759399, 'solver_runtime': 0.8620560169219971, 'repair_time': 0.5785512924194336}",52.0,5.125,16,10.625,13.418036460876465,0.3,0.5
tweets,0.5440920181247821,0.43185779017079123,20,0.8198642730712891,0.5,4,0.3,0.9,0.5930851063829787,0.44476352867270935,10528,11143,"{'snorkel_first_run': 4.048418283462524, 'snorkel_run_after_fix': 10.429872274398804, 'solver_runtime': 0.7937848567962646, 'repair_time': 0.8198642730712891}",108.0,7.4375,16,16.0,16.091939687728882,0.3,0.5
tweets,0.5440920181247821,0.5098466364586964,20,0.807880163192749,0.7,4,0.1,0.4,0.5930851063829787,0.5098466364586964,10528,11476,"{'snorkel_first_run': 4.286036252975464, 'snorkel_run_after_fix': 11.12642765045166, 'solver_runtime': 0.7615582942962646, 'repair_time': 0.807880163192749}",187.0,7.6875,16,18.0,16.981902360916138,0.3,0.5
tweets,0.5440920181247821,0.4556465667479958,20,0.5007574558258057,0.3,4,0.4,0.9,0.5930851063829787,0.4777960526315789,10528,10944,"{'snorkel_first_run': 5.595152139663696, 'snorkel_run_after_fix': 9.822580099105835, 'solver_runtime': 1.0110180377960205, 'repair_time': 0.5007574558258057}",54.0,5.0,16,10.5,16.929507732391357,0.3,0.7
tweets,0.5440920181247821,0.6355873126524921,20,0.8133573532104492,0.5,4,1.0,1.0,0.5930851063829787,0.6356427015250544,10528,11475,"{'snorkel_first_run': 4.561424493789673, 'snorkel_run_after_fix': 10.387333154678345, 'solver_runtime': 0.9119837284088135, 'repair_time': 0.8133573532104492}",110.0,7.5625,16,16.625,16.67409873008728,0.3,0.7
tweets,0.5440920181247821,0.7208086441268735,20,0.7607371807098389,0.7,4,0.5,0.9,0.5930851063829787,0.7208086441268735,10528,11476,"{'snorkel_first_run': 3.9289939403533936, 'snorkel_run_after_fix': 11.329828977584839, 'solver_runtime': 0.912165641784668, 'repair_time': 0.7607371807098389}",189.0,7.1875,16,17.75,16.93172574043274,0.3,0.7
tweets,0.5440920181247821,0.4624433600557686,20,0.6821496486663818,0.3,4,0.3,1.0,0.5930851063829787,0.48501188082617436,10528,10942,"{'snorkel_first_run': 3.9409148693084717, 'snorkel_run_after_fix': 7.483417987823486, 'solver_runtime': 1.0281155109405518, 'repair_time': 0.6821496486663818}",51.0,5.0,16,10.0,13.134598016738892,0.5,0.3
tweets,0.5440920181247821,0.4788253746950157,20,0.7663979530334473,0.5,4,0.6,0.8,0.5930851063829787,0.4794520547945205,10528,11461,"{'snorkel_first_run': 5.30997109413147, 'snorkel_run_after_fix': 13.462820768356323, 'solver_runtime': 1.0105180740356445, 'repair_time': 0.7663979530334473}",107.0,6.9375,16,15.0,20.549707889556885,0.5,0.3
tweets,0.5440920181247821,0.5198675496688742,20,0.8769938945770264,0.7,4,0.9,0.6,0.5930851063829787,0.5198675496688742,10528,11476,"{'snorkel_first_run': 4.0033063888549805, 'snorkel_run_after_fix': 12.050467252731323, 'solver_runtime': 0.991384744644165, 'repair_time': 0.8769938945770264}",187.0,8.0625,16,18.5,17.922152280807495,0.5,0.3
tweets,0.5440920181247821,0.5502788428023702,20,0.5225379467010498,0.3,4,0.8,0.2,0.5930851063829787,0.58488469019172,10528,10797,"{'snorkel_first_run': 4.292476415634155, 'snorkel_run_after_fix': 7.940891265869141, 'solver_runtime': 0.9955360889434814, 'repair_time': 0.5225379467010498}",52.0,5.25,16,10.375,13.751441717147827,0.5,0.5
tweets,0.5440920181247821,0.5632624607877309,20,0.7881410121917725,0.5,4,0.9,0.6,0.5930851063829787,0.5632624607877309,10528,11476,"{'snorkel_first_run': 3.991421699523926, 'snorkel_run_after_fix': 9.664862155914307, 'solver_runtime': 0.9553859233856201, 'repair_time': 0.7881410121917725}",108.0,7.125,16,15.375,15.399810791015625,0.5,0.5
tweets,0.5440920181247821,0.5374695015684907,20,0.7791309356689453,0.7,4,1.0,0.7,0.5930851063829787,0.5374695015684907,10528,11476,"{'snorkel_first_run': 4.1584436893463135, 'snorkel_run_after_fix': 10.396248579025269, 'solver_runtime': 0.9308104515075684, 'repair_time': 0.7791309356689453}",187.0,7.625,16,17.875,16.264633655548096,0.5,0.5
tweets,0.5440920181247821,0.5294527710003486,20,0.5487124919891357,0.3,4,0.8,0.3,0.5930851063829787,0.5630096367679763,10528,10792,"{'snorkel_first_run': 5.644528388977051, 'snorkel_run_after_fix': 8.618275880813599, 'solver_runtime': 1.0475273132324219, 'repair_time': 0.5487124919891357}",54.0,5.25,16,10.75,15.859044075012207,0.5,0.7
tweets,0.5440920181247821,0.6671314046706169,20,0.7613534927368164,0.5,4,1.0,1.0,0.5930851063829787,0.6722275880235314,10528,11389,"{'snorkel_first_run': 4.331981897354126, 'snorkel_run_after_fix': 9.709914922714233, 'solver_runtime': 0.9778330326080322, 'repair_time': 0.7613534927368164}",110.0,6.875,16,15.0,15.781083345413208,0.5,0.7
tweets,0.5440920181247821,0.7453816660857442,20,0.8028020858764648,0.7,4,0.8,0.8,0.5930851063829787,0.7453816660857442,10528,11476,"{'snorkel_first_run': 4.227603912353516, 'snorkel_run_after_fix': 11.118448257446289, 'solver_runtime': 0.9403464794158936, 'repair_time': 0.8028020858764648}",189.0,8.125,16,18.625,17.089200735092163,0.5,0.7
tweets,0.5440920181247821,0.4406587661205995,20,0.623368501663208,0.3,4,0.6,0.4,0.5930851063829787,0.4406587661205995,10528,11476,"{'snorkel_first_run': 4.214216947555542, 'snorkel_run_after_fix': 7.0325400829315186, 'solver_runtime': 1.227802038192749, 'repair_time': 0.623368501663208}",51.0,4.8125,16,9.125,13.097927570343018,0.7,0.3
tweets,0.5440920181247821,0.6355001742767514,20,0.6759793758392334,0.5,4,1.0,1.0,0.5930851063829787,0.6355001742767514,10528,11476,"{'snorkel_first_run': 4.082757949829102, 'snorkel_run_after_fix': 9.113780975341797, 'solver_runtime': 1.3347339630126953, 'repair_time': 0.6759793758392334}",107.0,6.75,16,14.25,15.207252264022827,0.7,0.3
tweets,0.5440920181247821,0.5067967933077727,20,0.6065011024475098,0.7,4,0.8,1.0,0.5930851063829787,0.5067967933077727,10528,11476,"{'snorkel_first_run': 4.7230448722839355, 'snorkel_run_after_fix': 10.306632280349731, 'solver_runtime': 1.1452453136444092, 'repair_time': 0.6065011024475098}",187.0,7.0,16,16.125,16.781423568725586,0.7,0.3
tweets,0.5440920181247821,0.5131578947368421,20,0.7031402587890625,0.3,5,0.8,0.2,0.5930851063829787,0.5410694597574421,10528,10884,"{'snorkel_first_run': 4.151164531707764, 'snorkel_run_after_fix': 8.364789247512817, 'solver_runtime': 1.0971412658691406, 'repair_time': 0.7031402587890625}",58.0,5.1875,16,10.5,14.316235303878784,0.3,0.3
tweets,0.5440920181247821,0.5683164865806901,20,1.0623788833618164,0.5,5,0.7,0.2,0.5930851063829787,0.5683164865806901,10528,11476,"{'snorkel_first_run': 5.508219003677368, 'snorkel_run_after_fix': 11.627582311630249, 'solver_runtime': 1.1159095764160156, 'repair_time': 1.0623788833618164}",118.0,7.8125,16,16.625,19.31408977508545,0.3,0.3
tweets,0.5440920181247821,0.5288428023701638,20,1.1126337051391602,0.7,5,0.7,0.9,0.5930851063829787,0.5288428023701638,10528,11476,"{'snorkel_first_run': 4.330434560775757, 'snorkel_run_after_fix': 11.878021955490112, 'solver_runtime': 0.9942846298217773, 'repair_time': 1.1126337051391602}",198.0,8.625,16,18.25,18.315374851226807,0.3,0.3
tweets,0.5440920181247821,0.5131578947368421,20,0.7039196491241455,0.3,5,0.8,0.2,0.5930851063829787,0.5410694597574421,10528,10884,"{'snorkel_first_run': 4.207014322280884, 'snorkel_run_after_fix': 10.859989166259766, 'solver_runtime': 1.0944337844848633, 'repair_time': 0.7039196491241455}",58.0,5.1875,16,10.5,16.865356922149658,0.3,0.3
tweets,0.5440920181247821,0.5683164865806901,20,1.0539741516113281,0.5,5,0.7,0.2,0.5930851063829787,0.5683164865806901,10528,11476,"{'snorkel_first_run': 3.8778767585754395, 'snorkel_run_after_fix': 11.445390939712524, 'solver_runtime': 1.1146314144134521, 'repair_time': 1.0539741516113281}",118.0,7.8125,16,16.625,17.491873264312744,0.3,0.3
tweets,0.5440920181247821,0.5288428023701638,20,1.114037275314331,0.7,5,0.7,0.9,0.5930851063829787,0.5288428023701638,10528,11476,"{'snorkel_first_run': 4.261387586593628, 'snorkel_run_after_fix': 11.789316177368164, 'solver_runtime': 0.9982740879058838, 'repair_time': 1.114037275314331}",198.0,8.625,16,18.25,18.163015127182007,0.3,0.3
tweets,0.5440920181247821,0.5314569536423841,20,0.6809446811676025,0.3,5,0.8,0.3,0.5930851063829787,0.5562243502051983,10528,10965,"{'snorkel_first_run': 4.000116586685181, 'snorkel_run_after_fix': 8.24170207977295, 'solver_runtime': 0.8809049129486084, 'repair_time': 0.6809446811676025}",58.0,5.1875,16,10.375,13.80366826057434,0.3,0.5
tweets,0.5440920181247821,0.6337574067619379,20,0.9031713008880615,0.5,5,1.0,1.0,0.5930851063829787,0.6337574067619379,10528,11476,"{'snorkel_first_run': 3.950556516647339, 'snorkel_run_after_fix': 10.255826473236084, 'solver_runtime': 0.8906373977661133, 'repair_time': 0.9031713008880615}",118.0,7.0,16,14.875,16.000191688537598,0.3,0.5
tweets,0.5440920181247821,0.45259672359707215,20,1.0331616401672363,0.7,5,0.2,0.5,0.5930851063829787,0.45259672359707215,10528,11476,"{'snorkel_first_run': 4.370223045349121, 'snorkel_run_after_fix': 10.792237520217896, 'solver_runtime': 0.8191418647766113, 'repair_time': 1.0331616401672363}",198.0,8.375,16,18.25,17.014764070510864,0.3,0.5
tweets,0.5440920181247821,0.5480132450331126,20,0.6534829139709473,0.3,5,0.8,0.1,0.5930851063829787,0.5746527777777778,10528,10944,"{'snorkel_first_run': 4.112634897232056, 'snorkel_run_after_fix': 8.764785766601562, 'solver_runtime': 1.0792746543884277, 'repair_time': 0.6534829139709473}",59.0,5.125,16,10.0,14.610178232192993,0.3,0.7
tweets,0.5440920181247821,0.5318055071453468,20,1.0104005336761475,0.5,5,0.6,0.7,0.5930851063829787,0.5323621772505234,10528,11464,"{'snorkel_first_run': 5.442071914672852, 'snorkel_run_after_fix': 15.049299478530884, 'solver_runtime': 1.373746633529663, 'repair_time': 1.0104005336761475}",118.0,7.4375,16,15.25,22.875518560409546,0.3,0.7
tweets,0.5440920181247821,0.765597769257581,20,0.8975369930267334,0.7,5,0.7,0.9,0.5930851063829787,0.765597769257581,10528,11476,"{'snorkel_first_run': 3.962362766265869, 'snorkel_run_after_fix': 10.283886432647705, 'solver_runtime': 0.8815696239471436, 'repair_time': 0.8975369930267334}",198.0,7.625,16,16.625,16.02535581588745,0.3,0.7
tweets,0.5440920181247821,0.5607354478912513,20,0.7769253253936768,0.3,5,1.0,0.0,0.5930851063829787,0.5863325740318907,10528,10975,"{'snorkel_first_run': 4.116966724395752, 'snorkel_run_after_fix': 8.625064849853516, 'solver_runtime': 1.1828844547271729, 'repair_time': 0.7769253253936768}",58.0,5.5,16,10.75,14.701841354370117,0.5,0.3
tweets,0.5440920181247821,0.4385674451028233,20,1.366598129272461,0.5,5,0.5,0.8,0.5930851063829787,0.44122030332252127,10528,11407,"{'snorkel_first_run': 3.990220546722412, 'snorkel_run_after_fix': 10.313138008117676, 'solver_runtime': 1.090660572052002, 'repair_time': 1.366598129272461}",118.0,7.4375,16,15.375,16.76061725616455,0.5,0.3
tweets,0.5440920181247821,0.40789473684210525,20,1.0434966087341309,0.7,5,0.6,0.8,0.5930851063829787,0.40789473684210525,10528,11476,"{'snorkel_first_run': 5.389967918395996, 'snorkel_run_after_fix': 11.694379568099976, 'solver_runtime': 1.2003378868103027, 'repair_time': 1.0434966087341309}",198.0,8.75,16,19.125,19.328181982040405,0.5,0.3
tweets,0.5440920181247821,0.7188044614848379,20,0.6832420825958252,0.3,5,1.0,1.0,0.5930851063829787,0.7501818843215715,10528,10996,"{'snorkel_first_run': 4.120868682861328, 'snorkel_run_after_fix': 8.85319447517395, 'solver_runtime': 1.1794042587280273, 'repair_time': 0.6832420825958252}",58.0,5.1875,16,10.125,14.83670949935913,0.5,0.5
tweets,0.5440920181247821,0.5307598466364587,20,1.6180603504180908,0.5,5,0.7,0.9,0.5930851063829787,0.548590471043862,10528,11103,"{'snorkel_first_run': 4.0939905643463135, 'snorkel_run_after_fix': 11.432724952697754, 'solver_runtime': 0.9997425079345703, 'repair_time': 1.6180603504180908}",118.0,8.0625,16,16.25,18.14451837539673,0.5,0.5
tweets,0.5440920181247821,0.7133147438131753,20,1.0249097347259521,0.7,5,0.5,0.6,0.5930851063829787,0.7133147438131753,10528,11476,"{'snorkel_first_run': 5.413640022277832, 'snorkel_run_after_fix': 16.80677604675293, 'solver_runtime': 1.2705490589141846, 'repair_time': 1.0249097347259521}",198.0,8.75,16,19.125,24.5158748626709,0.5,0.5
tweets,0.5440920181247821,0.5545486232136633,20,0.7532658576965332,0.3,5,1.0,0.1,0.5930851063829787,0.5862736066328881,10528,10855,"{'snorkel_first_run': 5.491992235183716, 'snorkel_run_after_fix': 12.295097589492798, 'solver_runtime': 2.5500316619873047, 'repair_time': 0.7532658576965332}",59.0,5.3125,16,10.625,21.09038734436035,0.5,0.7
tweets,0.5440920181247821,0.7200243987452074,20,1.1813075542449951,0.5,5,1.0,0.9,0.5930851063829787,0.7200243987452074,10528,11476,"{'snorkel_first_run': 4.784574031829834, 'snorkel_run_after_fix': 10.091817617416382, 'solver_runtime': 1.3536255359649658, 'repair_time': 1.1813075542449951}",118.0,6.75,16,14.625,17.411324739456177,0.5,0.7
tweets,0.5440920181247821,0.6215580341582433,20,1.0946934223175049,0.7,5,1.0,1.0,0.5930851063829787,0.6215580341582433,10528,11476,"{'snorkel_first_run': 3.9831364154815674, 'snorkel_run_after_fix': 12.483175992965698, 'solver_runtime': 1.0401768684387207, 'repair_time': 1.0946934223175049}",198.0,9.0,16,19.125,18.60118269920349,0.5,0.7
tweets,0.5440920181247821,0.6693970024398745,20,0.5535922050476074,0.3,5,0.9,0.8,0.5930851063829787,0.6936969478056709,10528,11074,"{'snorkel_first_run': 5.556111574172974, 'snorkel_run_after_fix': 10.30801796913147, 'solver_runtime': 1.6563687324523926, 'repair_time': 0.5535922050476074}",58.0,5.0,16,10.0,18.074090480804443,0.7,0.3
tweets,0.5440920181247821,0.6301847333565702,20,0.8259267807006836,0.5,5,0.6,0.9,0.5930851063829787,0.6301847333565702,10528,11476,"{'snorkel_first_run': 4.022624254226685, 'snorkel_run_after_fix': 9.101568937301636, 'solver_runtime': 1.2830405235290527, 'repair_time': 0.8259267807006836}",118.0,6.375,16,13.375,15.233160495758057,0.7,0.3
tweets,0.5440920181247821,0.6077901707912164,20,0.7325179576873779,0.7,5,0.8,1.0,0.5930851063829787,0.6077901707912164,10528,11476,"{'snorkel_first_run': 5.497116565704346, 'snorkel_run_after_fix': 12.757014036178589, 'solver_runtime': 1.2933533191680908, 'repair_time': 0.7325179576873779}",198.0,6.9375,16,15.5,20.280001878738403,0.7,0.3
tweets,0.5440920181247821,0.5408678982223771,20,0.5417928695678711,0.3,6,0.8,0.9,0.5930851063829787,0.5408678982223771,10528,11476,"{'snorkel_first_run': 4.269308090209961, 'snorkel_run_after_fix': 8.455517292022705, 'solver_runtime': 1.1402137279510498, 'repair_time': 0.5417928695678711}",52.0,5.5625,16,11.0,14.406831979751587,0.3,0.3
tweets,0.5440920181247821,0.5537643778319972,20,0.8534398078918457,0.5,6,0.9,0.7,0.5930851063829787,0.5537643778319972,10528,11476,"{'snorkel_first_run': 4.142808675765991, 'snorkel_run_after_fix': 11.170934677124023, 'solver_runtime': 1.1976318359375, 'repair_time': 0.8534398078918457}",112.0,8.0,16,16.5,17.36481499671936,0.3,0.3
tweets,0.5440920181247821,0.557337051237365,20,1.0312395095825195,0.7,6,0.9,0.8,0.5930851063829787,0.557337051237365,10528,11476,"{'snorkel_first_run': 6.4630208015441895, 'snorkel_run_after_fix': 18.184256076812744, 'solver_runtime': 1.2902870178222656, 'repair_time': 1.0312395095825195}",192.0,9.875,16,21.25,26.96880340576172,0.3,0.3
tweets,0.5440920181247821,0.5408678982223771,20,0.5375630855560303,0.3,6,0.8,0.9,0.5930851063829787,0.5408678982223771,10528,11476,"{'snorkel_first_run': 4.047135353088379, 'snorkel_run_after_fix': 8.37544584274292, 'solver_runtime': 1.085545301437378, 'repair_time': 0.5375630855560303}",52.0,5.5625,16,11.0,14.045689582824707,0.3,0.3
tweets,0.5440920181247821,0.5537643778319972,20,0.8416306972503662,0.5,6,0.9,0.7,0.5930851063829787,0.5537643778319972,10528,11476,"{'snorkel_first_run': 4.210751056671143, 'snorkel_run_after_fix': 11.254836082458496, 'solver_runtime': 1.1141149997711182, 'repair_time': 0.8416306972503662}",112.0,8.0,16,16.5,17.421332836151123,0.3,0.3
